user_id,gender,income_level,age
111669150074,Female,Medium,25 - 34
111669150078,Female,Low,18 - 24
111669150111,Male,Medium,18 - 24
111669150121,Female,Low,< 18
111669150149,Male,Low,25 - 34
111669150161,Female,Medium,25 - 34
111669150170,Female,Medium,25 - 34
111669150211,Female,Medium,25 - 34
111669150234,Female,Medium,< 18
120259084318,Male,Low,18 - 24
120259084327,Female,Low,18 - 24
120259084335,Female,Medium,18 - 24
120259084342,Female,Medium,35 - 44
120259084356,Male,Medium,45 - 54
120259084377,Male,Low,25 - 34
120259084378,Female,Medium,18 - 24
120259084380,Female,Low,18 - 24
120259084382,Male,Medium,25 - 34
120259084383,Female,Medium,35 - 44
120259084385,Male,Low,18 - 24
120259084388,Female,Medium,25 - 34
120259084389,Male,Medium,18 - 24
120259084391,Male,Low,18 - 24
120259084399,Female,Low,25 - 34
120259084407,Female,Low,18 - 24
120259084414,Male,Medium,18 - 24
120259084416,Male,Low,18 - 24
120259084417,Female,High,25 - 34
120259084426,Male,Low,35 - 44
120259084436,Female,Medium,25 - 34
120259084437,Male,Low,25 - 34
120259084439,Male,High,25 - 34
120259084441,Female,Low,25 - 34
120259084454,Male,Low,25 - 34
120259084460,Male,High,25 - 34
120259084468,Male,Medium,35 - 44
120259084475,Male,Low,35 - 44
120259084477,Female,Low,25 - 34
120259084490,Male,Low,18 - 24
120259084494,Female,Medium,18 - 24
120259084506,Male,Medium,25 - 34
120259084511,Female,Low,18 - 24
120259084561,Female,High,25 - 34
120259084570,Female,Medium,18 - 24
120259084583,Female,Low,18 - 24
120259084586,Female,Low,25 - 34
120259084630,Female,Low,18 - 24
120259084695,Male,Medium,25 - 34
120259084703,Male,Low,25 - 34
120259084710,Female,Low,25 - 34
120259084742,Female,Low,< 18
120259084759,Female,Low,25 - 34
120259084760,Female,Low,25 - 34
120259084777,Female,Low,18 - 24
120259084785,Female,Low,18 - 24
120259084793,Male,Medium,25 - 34
120259084823,Male,Medium,35 - 44
120259084829,Female,Medium,18 - 24
120259084833,Female,Low,18 - 24
120259084837,Female,Low,18 - 24
128849018933,Female,Low,25 - 34
128849018934,Female,High,45 - 54
128849018937,Female,Low,25 - 34
128849018938,Female,Medium,25 - 34
128849018945,Female,Low,< 18
128849018952,Female,High,18 - 24
128849018962,Female,Medium,25 - 34
128849018965,Female,Low,18 - 24
128849018967,Male,Medium,< 18
128849018968,Female,High,18 - 24
128849018969,Female,Low,18 - 24
128849018970,Female,High,35 - 44
128849018972,Male,Medium,18 - 24
128849018974,Female,Low,25 - 34
128849019004,Female,Medium,18 - 24
128849019009,Female,High,< 18
128849019013,Female,High,35 - 44
128849019026,Female,Medium,< 18
128849019042,Male,Low,35 - 44
128849019045,Female,Medium,25 - 34
128849019047,Female,Low,25 - 34
128849019048,Female,Medium,18 - 24
128849019057,Female,Low,< 18
128849019060,Female,High,< 18
128849019074,Female,Low,18 - 24
128849019076,Female,Medium,18 - 24
128849019077,Male,Low,25 - 34
128849019081,Male,High,25 - 34
128849019084,Female,Low,18 - 24
128849019110,Female,Low,< 18
128849019122,Male,Low,18 - 24
128849019139,Male,Low,25 - 34
128849019201,Female,Medium,25 - 34
128849019202,Male,Medium,35 - 44
128849019219,Female,Low,18 - 24
128849019235,Female,Low,18 - 24
128849019256,Female,Low,25 - 34
128849019267,Female,Medium,< 18
128849019269,Male,Low,18 - 24
128849019281,Male,Low,18 - 24
128849019283,Male,Low,18 - 24
128849019298,Male,Medium,25 - 34
137438953524,Male,Low,18 - 24
137438953525,Female,Medium,18 - 24
137438953527,Female,Medium,25 - 34
137438953535,Female,Medium,18 - 24
137438953538,Female,High,25 - 34
137438953539,Female,Low,25 - 34
137438953540,Male,Medium,25 - 34
137438953546,Male,Low,35 - 44
137438953547,Female,Medium,25 - 34
137438953548,Female,Low,18 - 24
137438953550,Female,Medium,35 - 44
137438953551,Male,High,25 - 34
137438953553,Female,High,25 - 34
137438953556,Female,Medium,18 - 24
137438953557,Male,Medium,25 - 34
137438953559,Male,Low,25 - 34
137438953560,Female,Medium,18 - 24
137438953561,Male,Low,18 - 24
137438953569,Female,Low,18 - 24
137438953576,Female,Medium,18 - 24
137438953590,Female,Medium,35 - 44
137438953598,Male,Medium,25 - 34
137438953610,Female,High,25 - 34
137438953625,Female,High,25 - 34
137438953628,Female,High,25 - 34
137438953632,Female,Medium,35 - 44
137438953636,Female,Low,25 - 34
137438953641,Female,High,25 - 34
137438953644,Female,Low,25 - 34
137438953645,Male,Low,35 - 44
137438953652,Male,Low,18 - 24
137438953653,Female,Medium,< 18
137438953655,Male,Low,35 - 44
137438953660,Male,High,35 - 44
137438953667,Female,Low,25 - 34
137438953668,Female,Medium,25 - 34
137438953674,Female,Medium,18 - 24
137438953675,Female,Low,18 - 24
137438953677,Male,Low,35 - 44
137438953691,Male,Low,25 - 34
137438953695,Female,High,25 - 34
137438953705,Female,Medium,18 - 24
137438953764,Male,Low,18 - 24
137438953775,Female,Low,18 - 24
137438953777,Female,High,18 - 24
137438953832,Male,Medium,18 - 24
137438953856,Male,Low,18 - 24
137438953875,Female,High,18 - 24
137438953879,Female,Low,25 - 34
137438953903,Female,Medium,25 - 34
137438953915,Female,Low,18 - 24
137438953956,Male,Medium,25 - 34
137438953966,Female,Medium,< 18
137438953974,Male,Medium,25 - 34
146028888113,Male,Low,35 - 44
146028888116,Female,Medium,25 - 34
146028888119,Female,Low,35 - 44
146028888122,Male,High,25 - 34
146028888123,Female,Medium,18 - 24
146028888126,Male,High,25 - 34
146028888130,Female,Medium,18 - 24
146028888132,Male,Medium,25 - 34
146028888133,Male,High,25 - 34
146028888134,Male,Medium,< 18
146028888136,Female,Low,18 - 24
146028888139,Male,Medium,25 - 34
146028888143,Female,Medium,25 - 34
146028888147,Female,Low,18 - 24
146028888150,Male,Medium,< 18
146028888152,Female,Medium,25 - 34
146028888155,Female,Medium,18 - 24
146028888156,Female,Medium,25 - 34
146028888158,Male,Medium,35 - 44
146028888162,Male,High,25 - 34
146028888163,Male,Medium,25 - 34
146028888165,Male,Low,25 - 34
146028888166,Male,High,25 - 34
146028888171,Female,High,25 - 34
146028888173,Female,Medium,35 - 44
146028888176,Male,Low,45 - 54
146028888181,Male,Medium,18 - 24
146028888184,Male,Low,25 - 34
146028888185,Female,Medium,< 18
146028888193,Female,Medium,18 - 24
146028888196,Male,Medium,25 - 34
146028888197,Male,Low,25 - 34
146028888206,Female,Low,35 - 44
146028888211,Male,Low,18 - 24
146028888213,Female,Low,25 - 34
146028888215,Male,High,25 - 34
146028888221,Male,Low,55+
146028888230,Female,Medium,25 - 34
146028888238,Male,Low,18 - 24
146028888242,Female,Medium,18 - 24
146028888244,Male,High,25 - 34
146028888247,Female,Medium,25 - 34
146028888252,Female,Medium,18 - 24
146028888254,Male,Low,45 - 54
146028888255,Male,Medium,25 - 34
146028888257,Male,Low,18 - 24
146028888259,Female,Low,18 - 24
146028888260,Male,Low,35 - 44
146028888275,Female,Low,25 - 34
146028888281,Female,Low,18 - 24
146028888286,Female,Medium,25 - 34
146028888291,Male,Medium,25 - 34
146028888300,Female,Low,25 - 34
146028888322,Male,Medium,< 18
146028888324,Male,High,18 - 24
146028888343,Male,Medium,18 - 24
146028888357,Male,Low,18 - 24
146028888359,Male,Low,25 - 34
146028888375,Male,Medium,25 - 34
146028888394,Female,High,25 - 34
146028888436,Female,Low,18 - 24
146028888474,Male,Medium,18 - 24
146028888501,Female,Low,25 - 34
146028888507,Female,Low,25 - 34
146028888551,Female,Medium,25 - 34
146028888570,Female,High,25 - 34
154618822677,Female,High,25 - 34
154618822685,Female,Low,25 - 34
154618822702,Male,Medium,25 - 34
154618822710,Female,Medium,25 - 34
154618822716,Male,Low,25 - 34
154618822719,Male,Medium,25 - 34
154618822724,Male,Medium,35 - 44
154618822725,Male,Medium,18 - 24
154618822728,Female,Low,18 - 24
154618822730,Male,Medium,25 - 34
154618822734,Male,Low,25 - 34
154618822736,Male,Medium,25 - 34
154618822738,Male,Low,25 - 34
154618822740,Male,Medium,25 - 34
154618822743,Male,Low,35 - 44
154618822747,Male,Low,18 - 24
154618822749,Female,High,25 - 34
154618822753,Female,Medium,25 - 34
154618822755,Female,Low,25 - 34
154618822759,Male,Medium,25 - 34
154618822772,Female,High,25 - 34
154618822773,Female,Medium,18 - 24
154618822778,Female,Low,< 18
154618822779,Male,Medium,25 - 34
154618822781,Female,High,25 - 34
154618822783,Female,Medium,18 - 24
154618822786,Female,Medium,35 - 44
154618822792,Female,Low,18 - 24
154618822796,Female,Low,18 - 24
154618822797,Female,Low,25 - 34
154618822798,Female,Low,25 - 34
154618822802,Female,Medium,25 - 34
154618822808,Male,Low,35 - 44
154618822812,Female,High,25 - 34
154618822814,Female,Low,< 18
154618822845,Male,Medium,25 - 34
154618822860,Female,Medium,25 - 34
154618822872,Female,Medium,25 - 34
154618822880,Female,Low,18 - 24
154618822885,Male,Low,18 - 24
154618822905,Female,High,35 - 44
154618822913,Female,Low,18 - 24
154618822918,Female,Low,25 - 34
154618822936,Female,High,25 - 34
154618822943,Female,Low,25 - 34
154618822993,Female,Low,18 - 24
154618822997,Female,Medium,< 18
154618822999,Male,Low,18 - 24
154618823015,Female,Medium,25 - 34
154618823040,Male,Low,25 - 34
154618823045,Male,Medium,18 - 24
154618823047,Female,Low,18 - 24
154618823054,Male,Low,< 18
154618823116,Female,Low,25 - 34
154618823122,Male,Medium,18 - 24
154618823129,Female,Medium,25 - 34
154618823132,Male,Medium,35 - 44
154618823134,Female,Medium,< 18
163208757292,Female,Low,25 - 34
163208757303,Female,Medium,25 - 34
163208757305,Male,Medium,25 - 34
163208757312,Male,Low,25 - 34
163208757313,Female,Medium,18 - 24
163208757317,Female,Low,25 - 34
163208757320,Male,High,25 - 34
163208757324,Female,Low,18 - 24
163208757326,Male,Medium,25 - 34
163208757328,Male,Low,< 18
163208757329,Female,Low,25 - 34
163208757334,Female,Low,25 - 34
163208757338,Male,Low,25 - 34
163208757340,Female,Low,25 - 34
163208757341,Male,High,25 - 34
163208757343,Female,Medium,45 - 54
163208757344,Female,High,35 - 44
163208757345,Female,Low,18 - 24
163208757346,Male,Medium,25 - 34
163208757348,Female,Low,25 - 34
163208757349,Female,High,25 - 34
163208757350,Male,Low,35 - 44
163208757358,Male,Low,25 - 34
163208757363,Male,Medium,25 - 34
163208757368,Male,Low,25 - 34
163208757369,Male,Medium,25 - 34
163208757370,Female,High,35 - 44
163208757381,Female,Low,25 - 34
163208757386,Female,Low,25 - 34
163208757387,Male,High,25 - 34
163208757397,Female,Low,35 - 44
163208757401,Female,Low,18 - 24
163208757411,Female,Low,< 18
163208757424,Male,Medium,35 - 44
163208757426,Female,Low,25 - 34
163208757462,Male,Low,18 - 24
163208757477,Male,Medium,55+
163208757523,Male,Low,25 - 34
163208757528,Male,Low,25 - 34
163208757541,Male,Medium,18 - 24
163208757551,Female,Low,25 - 34
163208757601,Female,Medium,25 - 34
163208757625,Male,Medium,18 - 24
163208757627,Female,Medium,18 - 24
163208757660,Female,Low,25 - 34
163208757667,Male,Medium,25 - 34
163208757684,Female,Low,18 - 24
163208757686,Male,Low,25 - 34
163208757717,Female,Low,18 - 24
163208757755,Female,Medium,< 18
163208757783,Male,High,25 - 34
163208757786,Male,Medium,25 - 34
171798691871,Female,High,18 - 24
171798691893,Female,Medium,18 - 24
171798691899,Male,Low,25 - 34
171798691901,Female,High,25 - 34
171798691905,Female,Medium,25 - 34
171798691906,Female,Low,25 - 34
171798691908,Female,Low,25 - 34
171798691909,Female,Low,18 - 24
171798691914,Female,Medium,25 - 34
171798691918,Female,Low,18 - 24
171798691921,Male,Medium,25 - 34
171798691922,Male,Low,25 - 34
171798691923,Female,Medium,18 - 24
171798691925,Male,Low,25 - 34
171798691927,Male,Medium,< 18
171798691929,Male,Low,25 - 34
171798691930,Male,Low,35 - 44
171798691931,Male,Low,25 - 34
171798691933,Female,Low,< 18
171798691938,Male,Medium,55+
171798691941,Male,Medium,25 - 34
171798691943,Female,High,25 - 34
171798691951,Female,Medium,25 - 34
171798691952,Female,Low,18 - 24
171798691955,Male,Low,25 - 34
171798691956,Female,Medium,< 18
171798691960,Male,Low,18 - 24
171798691965,Male,Medium,25 - 34
171798691969,Male,Low,25 - 34
171798691974,Male,Low,25 - 34
171798691975,Female,Low,45 - 54
171798691976,Male,Low,35 - 44
171798691978,Female,Medium,25 - 34
171798691983,Female,High,25 - 34
171798692008,Female,Medium,25 - 34
171798692009,Female,Low,18 - 24
171798692011,Male,Low,45 - 54
171798692026,Female,Low,< 18
171798692027,Male,Medium,55+
171798692034,Male,Low,< 18
171798692043,Male,Low,25 - 34
171798692045,Female,High,25 - 34
171798692063,Male,Low,25 - 34
171798692076,Male,Low,25 - 34
171798692093,Female,Medium,< 18
171798692094,Male,Low,18 - 24
171798692137,Male,Low,18 - 24
171798692177,Female,Low,18 - 24
171798692198,Male,Low,25 - 34
171798692231,Male,Low,18 - 24
171798692286,Female,Low,25 - 34
171798692291,Female,Low,25 - 34
171798692299,Female,Medium,< 18
171798692328,Female,Low,18 - 24
171798692341,Male,Low,18 - 24
171798692345,Male,Medium,< 18
171798692359,Female,Low,18 - 24
171798692371,Female,Low,25 - 34
171798692400,Female,Low,35 - 44
171798692403,Male,Medium,25 - 34
171798692409,Female,Medium,< 18
171798692433,Female,Medium,18 - 24
180388626473,Female,Medium,25 - 34
180388626488,Male,Medium,25 - 34
180388626500,Female,Medium,25 - 34
180388626503,Female,Low,35 - 44
180388626508,Female,Low,< 18
180388626510,Female,Low,18 - 24
180388626512,Male,Medium,25 - 34
180388626513,Male,Low,< 18
180388626514,Male,Medium,< 18
180388626517,Male,High,35 - 44
180388626523,Female,Low,25 - 34
180388626525,Female,Medium,25 - 34
180388626526,Male,Medium,35 - 44
180388626528,Male,Medium,25 - 34
180388626535,Female,Medium,18 - 24
180388626542,Female,Low,< 18
180388626546,Female,Low,35 - 44
180388626550,Female,Low,18 - 24
180388626558,Male,Low,18 - 24
180388626562,Male,Low,25 - 34
180388626564,Female,Medium,< 18
180388626570,Female,Low,25 - 34
180388626578,Female,Medium,25 - 34
180388626581,Male,Low,25 - 34
180388626589,Female,Medium,25 - 34
180388626592,Male,Low,25 - 34
180388626594,Male,High,25 - 34
180388626601,Female,Low,25 - 34
180388626607,Male,High,25 - 34
180388626621,Female,Low,25 - 34
180388626628,Female,High,25 - 34
180388626641,Female,Low,25 - 34
180388626647,Female,High,18 - 24
180388626677,Male,Low,25 - 34
180388626680,Female,Low,25 - 34
180388626700,Male,Low,25 - 34
180388626721,Male,Low,25 - 34
180388626724,Female,Medium,25 - 34
180388626798,Male,Low,18 - 24
180388626802,Female,Low,< 18
180388626805,Male,Low,< 18
180388626806,Male,Low,18 - 24
180388626812,Female,Medium,25 - 34
180388626814,Male,Medium,18 - 24
180388626819,Male,Low,< 18
180388626821,Female,Low,25 - 34
180388626826,Female,High,25 - 34
180388626834,Male,Low,< 18
180388626855,Male,High,25 - 34
180388626892,Female,Medium,25 - 34
180388626913,Male,Low,25 - 34
180388626937,Male,Low,18 - 24
180388626949,Female,Medium,18 - 24
188978561059,Male,High,35 - 44
188978561061,Male,High,25 - 34
188978561070,Female,High,25 - 34
188978561071,Male,Low,18 - 24
188978561075,Female,Low,25 - 34
188978561082,Male,Medium,25 - 34
188978561088,Female,Medium,18 - 24
188978561089,Female,Low,< 18
188978561090,Female,Low,25 - 34
188978561094,Female,Medium,25 - 34
188978561098,Female,Medium,25 - 34
188978561103,Female,Low,25 - 34
188978561106,Male,Medium,25 - 34
188978561108,Female,Low,25 - 34
188978561112,Male,Medium,35 - 44
188978561114,Female,Medium,< 18
188978561115,Male,Low,25 - 34
188978561118,Male,Low,25 - 34
188978561119,Female,Low,35 - 44
188978561125,Female,Medium,45 - 54
188978561130,Male,Low,25 - 34
188978561131,Male,Medium,25 - 34
188978561132,Male,High,55+
188978561136,Female,Medium,25 - 34
188978561138,Male,Low,35 - 44
188978561139,Female,Medium,< 18
188978561144,Male,Medium,25 - 34
188978561145,Female,Medium,45 - 54
188978561146,Female,Medium,18 - 24
188978561147,Female,Low,18 - 24
188978561151,Male,Low,25 - 34
188978561152,Male,Low,45 - 54
188978561153,Male,Low,25 - 34
188978561172,Male,Medium,25 - 34
188978561176,Male,High,45 - 54
188978561178,Female,Low,35 - 44
188978561183,Female,High,18 - 24
188978561187,Male,Medium,25 - 34
188978561193,Female,Low,25 - 34
188978561196,Female,Low,25 - 34
188978561197,Female,High,18 - 24
188978561203,Female,Low,25 - 34
188978561206,Male,Low,18 - 24
188978561209,Female,High,45 - 54
188978561222,Female,Low,35 - 44
188978561223,Female,Medium,25 - 34
188978561260,Male,Low,< 18
188978561262,Female,Low,25 - 34
188978561269,Female,High,18 - 24
188978561274,Female,High,< 18
188978561282,Female,Medium,< 18
188978561290,Female,Low,25 - 34
188978561291,Female,Low,25 - 34
188978561302,Male,Low,25 - 34
188978561311,Female,High,18 - 24
188978561324,Male,Low,35 - 44
188978561336,Male,High,18 - 24
188978561340,Female,Medium,18 - 24
188978561347,Female,Medium,35 - 44
188978561388,Female,High,18 - 24
188978561410,Male,Medium,25 - 34
188978561422,Female,Medium,18 - 24
188978561426,Female,Low,18 - 24
188978561430,Female,Low,18 - 24
188978561433,Male,Low,25 - 34
188978561443,Male,Low,25 - 34
188978561451,Male,Low,18 - 24
188978561476,Female,High,18 - 24
188978561569,Female,Medium,25 - 34
188978561584,Female,Low,25 - 34
188978561594,Male,Medium,35 - 44
197568495654,Female,High,25 - 34
197568495677,Male,Low,35 - 44
197568495678,Female,Medium,25 - 34
197568495680,Male,Medium,18 - 24
197568495683,Female,Medium,25 - 34
197568495685,Female,Medium,25 - 34
197568495686,Male,Low,25 - 34
197568495688,Male,Medium,25 - 34
197568495689,Female,High,35 - 44
197568495696,Male,Medium,25 - 34
197568495698,Female,Low,25 - 34
197568495699,Female,Low,18 - 24
197568495704,Female,Medium,25 - 34
197568495708,Female,Medium,35 - 44
197568495710,Male,Medium,18 - 24
197568495712,Male,Medium,25 - 34
197568495713,Male,Medium,25 - 34
197568495716,Male,Medium,25 - 34
197568495717,Male,High,25 - 34
197568495724,Female,Medium,< 18
197568495725,Female,Medium,25 - 34
197568495727,Female,Medium,18 - 24
197568495731,Male,Medium,35 - 44
197568495738,Male,Low,25 - 34
197568495739,Male,Medium,25 - 34
197568495740,Female,Medium,25 - 34
197568495748,Female,Low,25 - 34
197568495749,Male,High,18 - 24
197568495750,Male,Medium,25 - 34
197568495760,Male,Medium,25 - 34
197568495786,Male,Medium,18 - 24
197568495794,Male,Medium,25 - 34
197568495795,Male,Low,35 - 44
197568495802,Male,Low,< 18
197568495806,Female,Medium,25 - 34
197568495815,Male,Medium,25 - 34
197568495830,Male,Medium,25 - 34
197568495832,Female,Low,< 18
197568495840,Male,Low,25 - 34
197568495846,Female,Low,18 - 24
197568495852,Male,High,25 - 34
197568495877,Female,Low,18 - 24
197568495903,Female,Medium,25 - 34
197568495918,Female,Low,25 - 34
197568495925,Male,Medium,25 - 34
197568495932,Male,Medium,25 - 34
197568495982,Male,Low,< 18
197568495999,Male,Low,< 18
197568496017,Male,Low,18 - 24
197568496031,Male,Low,18 - 24
197568496046,Male,Low,18 - 24
