user_id,gender,income_level,age,minutes_viewed,country_code,platform,characteristics,ml_output
283467841607,Male,Low,25 - 34,0,NP,android,casual,
283467841609,Male,Low,25 - 34,113,PH,android,casual,
283467841616,Male,Low,55+,5,ID,android,casual,
283467841625,Female,Low,< 18,84,PH,android,casual,
283467841629,Male,Low,25 - 34,30,MY,android,casual,
283467841632,Female,Low,35 - 44,213,ID,android,casual,
283467841633,Male,High,25 - 34,37,PH,iOS,casual,
283467841635,Female,High,25 - 34,0,MY,iOS,casual,
283467841638,Female,Low,25 - 34,189,ID,android,Movies Lovers,
283467841644,Male,Low,25 - 34,243,MY,android,player,
283467841659,Female,Medium,18 - 24,153,ID,android,casual,
283467841665,Male,Low,25 - 34,148,PH,android,casual,
283467841668,Female,Medium,25 - 34,1,PH,android,casual,
283467841678,Female,Medium,< 18,87,PH,android,casual,
283467841681,Male,Medium,25 - 34,35,TH,android,casual,
283467841684,Male,Low,18 - 24,3,NP,android,casual,
283467841694,Female,Low,18 - 24,1544,MY,android,Movies Lovers,
283467841700,Male,High,18 - 24,50,MY,iOS,casual,
283467841701,Male,Low,25 - 34,451,NP,android,player,
283467841702,Male,Low,18 - 24,163,ID,android,Movies Lovers,
283467841707,Female,Medium,18 - 24,1615,ID,android,player,
283467841710,Female,High,25 - 34,104,KH,iOS,player,
283467841713,Male,Low,18 - 24,36,MY,android,casual,
283467841721,Female,Medium,25 - 34,93,ID,android,casual,
283467841736,Female,Low,18 - 24,207,PH,android,casual,
283467841750,Female,Low,35 - 44,16,MY,android,casual,
283467841753,Male,Low,25 - 34,57,ID,android,Mobile Enthusiasts,
283467841756,Female,Medium,< 18,23,MY,iOS,casual,
283467841773,Female,Low,18 - 24,1,NP,android,Social Media Fans,
283467841796,Male,Low,< 18,27,ID,android,Social Media Fans,
283467841816,Female,Medium,< 18,0,PH,android,Social Media Fans,
283467841890,Male,Low,18 - 24,35,ID,android,Social Media Fans,
283467841891,Female,Low,25 - 34,1,ID,android,casual,
283467841918,Male,Low,18 - 24,286,PK,android,casual,
283467841987,Male,High,25 - 34,109,PK,android,casual,
283467842029,Female,Low,18 - 24,273,ID,android,Social Media Fans,
283467842035,Female,Medium,18 - 24,0,PH,android,casual,
292057776158,Male,Medium,35 - 44,289,ID,android-tv,casual,
292057776188,Male,High,25 - 34,38,MY,iOS,casual,
292057776189,Female,Low,25 - 34,1,ID,android,casual,
292057776191,Male,Medium,25 - 34,72,MY,android,casual,
292057776200,Female,Low,25 - 34,323,ID,android,player,
292057776204,Male,Medium,25 - 34,301,ID,android,casual,
292057776209,Male,Low,35 - 44,0,NP,android,casual,
292057776211,Female,Medium,25 - 34,8,PH,android,casual,
292057776218,Male,Medium,18 - 24,69,ID,android,casual,
292057776222,Male,Medium,25 - 34,241,NP,android,casual,
292057776229,Male,Medium,18 - 24,187,ID,android,player,
292057776230,Female,Medium,25 - 34,241,ID,android,casual,
292057776232,Female,Low,18 - 24,23,ID,android,casual,
292057776243,Male,Low,35 - 44,139,ID,android,casual,
292057776249,Male,High,25 - 34,417,ID,iOS,casual,
292057776251,Female,High,18 - 24,122,PH,iOS,casual,
292057776255,Female,Medium,25 - 34,39,ID,android,casual,
292057776256,Female,Low,25 - 34,49,MY,android,casual,
292057776261,Female,Low,18 - 24,11,NP,android,casual,
292057776263,Male,Low,18 - 24,126,ID,android,casual,
292057776265,Female,Medium,18 - 24,7,TH,android,casual,
292057776268,Male,Low,35 - 44,0,MY,android,casual,
292057776274,Male,Medium,18 - 24,4,NP,android,casual,
292057776286,Male,Medium,25 - 34,4,ID,android,casual,
292057776291,Male,Low,25 - 34,3,NP,android,casual,
292057776306,Female,Low,< 18,0,NP,android,casual,
292057776310,Male,High,35 - 44,16,MM,iOS,casual,
292057776321,Male,Medium,25 - 34,98,ID,android,player,
292057776324,Female,Medium,18 - 24,2283,PH,android,addict,
292057776330,Male,Medium,18 - 24,105,ID,android,casual,
292057776332,Female,Low,18 - 24,9,ID,android,Mobile Enthusiasts,
292057776338,Female,Low,25 - 34,2,PH,android,casual,
292057776349,Female,Low,< 18,577,ID,android,player,
292057776356,Female,Low,25 - 34,1138,ID,android,player,
292057776360,Female,Low,25 - 34,83,PH,android,player,
292057776367,Female,Low,25 - 34,736,ID,android,casual,
292057776380,Female,High,< 18,154,PH,android,player,
292057776424,Female,Medium,< 18,5,ID,android,casual,
292057776459,Male,Medium,35 - 44,777,PH,android,Social Media Fans,
292057776472,Male,Low,18 - 24,337,ID,android,Social Media Fans,
292057776513,Female,High,18 - 24,1155,PH,iOS,addict,
292057776528,Male,Low,18 - 24,1,BD,android,Social Media Fans,
292057776534,Female,Low,18 - 24,809,PH,android,Social Media Fans,
292057776541,Female,Low,18 - 24,126,NP,android,casual,
292057776571,Male,Low,18 - 24,2,ID,android,casual,
292057776578,Male,Low,25 - 34,361,ID,android,player,
292057776589,Female,Medium,25 - 34,1226,PH,android,Social Media Fans,
292057776606,Female,Low,18 - 24,44,MY,android,casual,
292057776629,Female,Low,25 - 34,1,ID,android,Social Media Fans,
300647710762,Male,Low,25 - 34,182,ID,android,casual,
300647710770,Male,Low,25 - 34,87,ID,android,casual,
300647710771,Female,Medium,35 - 44,112,BD,android,casual,
300647710773,Male,Medium,25 - 34,3,PH,android,casual,
300647710775,Female,Medium,18 - 24,0,MY,iOS,casual,
300647710779,Male,Low,35 - 44,1,NP,android,casual,
300647710780,Female,High,25 - 34,0,ID,iOS,Movies Lovers,
300647710784,Female,Medium,25 - 34,0,ID,android,casual,
300647710787,Male,Low,18 - 24,0,NP,android,casual,
300647710790,Male,Medium,18 - 24,95,ID,android,casual,
300647710794,Male,High,25 - 34,0,PH,iOS,casual,
300647710798,Male,Low,25 - 34,0,NP,android,casual,
300647710801,Female,High,25 - 34,225,ID,iOS,player,
300647710807,Female,High,< 18,19,PH,android,casual,
300647710814,Female,Low,25 - 34,8,ID,android,casual,
300647710817,Male,Medium,18 - 24,828,MY,android,addict,
300647710842,Male,Medium,< 18,27,MY,iOS,casual,
300647710852,Female,Low,18 - 24,0,PH,android,casual,
300647710856,Male,Low,25 - 34,114,ID,android,casual,
300647710858,Male,Medium,25 - 34,29,ID,android,casual,
300647710865,Male,High,25 - 34,42,MY,iOS,casual,
300647710866,Female,Medium,18 - 24,473,PH,iOS,casual,
300647710870,Male,Low,35 - 44,125,NP,android,casual,
300647710872,Male,High,35 - 44,8,KH,iOS,casual,
300647710885,Male,Low,35 - 44,186,ID,android,casual,
300647710897,Male,Low,25 - 34,857,ID,android,addict,
300647710899,Female,High,25 - 34,0,MY,iOS,player,
300647710900,Female,Low,25 - 34,9,NP,android,casual,
300647710916,Female,Low,35 - 44,1,ID,android,casual,
300647710920,Male,High,18 - 24,0,SA,iOS,casual,
300647710921,Female,Low,< 18,1745,ID,android,addict,
300647710926,Female,Low,25 - 34,124,ID,android,casual,
300647710939,Male,Medium,< 18,111,ID,android,Movies Lovers,
300647710960,Female,Medium,18 - 24,394,PH,android,Social Media Fans,
300647710982,Male,Medium,25 - 34,922,MY,android,player,
300647711015,Female,Medium,18 - 24,1705,PH,android,Mobile Enthusiasts,
300647711045,Female,Low,18 - 24,931,ID,android,Social Media Fans,
300647711086,Female,Low,25 - 34,129,ID,android,Social Media Fans,
300647711098,Female,Medium,< 18,212,PH,android,casual,
300647711101,Female,Low,25 - 34,74,MY,android,Social Media Fans,
300647711108,Male,Medium,< 18,227,ID,android,Social Media Fans,
300647711115,Male,Medium,25 - 34,653,PH,android,Social Media Fans,
300647711125,Male,High,25 - 34,639,PH,android,Social Media Fans,
300647711132,Male,Low,< 18,62,PH,android,casual,
300647711165,Male,Low,18 - 24,6,PH,android,casual,
300647711170,Female,Medium,25 - 34,7,PH,android,casual,
300647711195,Female,Low,25 - 34,1,ID,android,Social Media Fans,
300647711198,Male,Medium,25 - 34,35,NP,android,casual,
300647711209,Female,Low,25 - 34,174,MY,android,Social Media Fans,
309237645370,Male,Medium,18 - 24,30,NP,android,casual,
309237645372,Male,Low,18 - 24,0,ID,android,casual,
309237645377,Male,High,35 - 44,197,NP,iOS,player,
309237645379,Female,High,25 - 34,0,TH,iOS,casual,
309237645386,Female,Low,18 - 24,66,ID,android,Movies Lovers,
309237645391,Male,Low,35 - 44,3,PH,android,TV Lovers,
309237645394,Male,Medium,25 - 34,52,ID,android,casual,
309237645395,Female,High,18 - 24,117,PH,iOS,casual,
309237645401,Female,Low,35 - 44,118,MY,android,casual,
309237645408,Female,Low,< 18,15,PH,android,casual,
309237645412,Male,Low,18 - 24,182,NP,android,casual,
309237645424,Male,Low,25 - 34,566,NP,android,Travellers,
309237645437,Female,Low,< 18,32,PH,android,casual,
309237645447,Male,Low,25 - 34,151,ID,android,casual,
309237645448,Male,Low,18 - 24,0,NP,android,casual,
309237645460,Female,Medium,25 - 34,0,NP,android,player,
309237645467,Male,Medium,25 - 34,113,NP,android,Movies Lovers,
309237645470,Female,Low,45 - 54,29,NP,android,casual,
309237645473,Female,Low,25 - 34,31,NP,android,casual,
309237645487,Female,Low,< 18,1095,PH,android,player,
309237645490,Female,Low,18 - 24,910,PH,android,addict,
309237645503,Male,Low,25 - 34,94,ID,android,player,
309237645505,Male,Low,18 - 24,133,ID,android,casual,
309237645546,Female,Medium,25 - 34,420,ID,android,player,
309237645547,Male,Low,< 18,297,MY,android,casual,
309237645559,Female,Low,25 - 34,20,NP,android,casual,
309237645563,Female,Low,25 - 34,117,ID,android,Social Media Fans,
309237645571,Male,Low,25 - 34,13,ID,android,casual,
309237645587,Female,Medium,25 - 34,21,ID,android,Social Media Fans,
309237645614,Female,Medium,25 - 34,553,PH,android,Social Media Fans,
309237645630,Female,Low,18 - 24,8,PH,android,Social Media Fans,
309237645635,Male,Medium,25 - 34,1,MY,android,casual,
309237645642,Female,High,25 - 34,82,MY,iOS,player,
309237645688,Female,Low,25 - 34,1723,PH,android,Social Media Fans,
309237645691,Male,High,25 - 34,1553,KH,iOS,Movies Lovers,
309237645692,Female,Medium,18 - 24,902,MY,android,Social Media Fans,
309237645699,Male,Medium,18 - 24,8,BD,android,Social Media Fans,
309237645712,Female,Low,18 - 24,8,ID,android,casual,
309237645715,Male,Low,18 - 24,161,PH,android,casual,
309237645717,Female,Low,< 18,0,ID,android,casual,
309237645728,Female,Medium,18 - 24,608,PH,android,player,
309237645738,Female,Low,18 - 24,155,PH,android,casual,
309237645758,Female,Medium,25 - 34,238,PH,android,casual,
309237645759,Male,Medium,25 - 34,1,NP,android,Social Media Fans,
309237645780,Male,High,25 - 34,194,ID,iOS,casual,
309237645822,Female,Low,25 - 34,205,MY,android,casual,
317827579955,Female,Medium,18 - 24,797,ID,android,player,
317827579958,Female,Medium,18 - 24,1843,PH,android,player,
317827579961,Female,Low,< 18,551,ID,android,Travellers,
317827579962,Male,High,25 - 34,3234,ID,iOS,Mobile Enthusiasts,
317827579964,Female,Low,25 - 34,256,ID,android,casual,
317827579968,Female,Low,25 - 34,43,ID,android,casual,
317827579970,Male,Medium,25 - 34,1,NP,android,casual,
317827579976,Male,Low,35 - 44,504,NP,android,player,
317827579982,Female,Medium,25 - 34,0,PH,android,Travellers,
317827579984,Male,Medium,25 - 34,99,ID,android,Travellers,
317827579985,Female,Low,25 - 34,328,ID,android,player,
317827579988,Female,Low,25 - 34,1039,ID,android,player,
317827579989,Male,Low,25 - 34,96,PH,android,player,
317827579997,Male,Medium,25 - 34,285,MY,iOS,player,
317827580003,Male,Medium,25 - 34,111,ID,android,player,
317827580005,Male,High,25 - 34,0,PH,iOS,casual,
317827580006,Female,Low,25 - 34,1079,ID,android,player,
317827580025,Male,Medium,35 - 44,378,ID,android,player,
317827580027,Male,Medium,25 - 34,8,MY,iOS,casual,
317827580036,Female,High,< 18,8,TH,iOS,Movies Lovers,
317827580046,Male,Low,35 - 44,877,ID,android,player,
317827580052,Male,Low,25 - 34,505,PH,android,casual,
317827580054,Male,Low,25 - 34,262,NP,android,casual,
317827580062,Male,Low,35 - 44,0,MY,android,Travellers,
317827580065,Female,Low,18 - 24,366,PH,android,player,
317827580074,Female,Medium,18 - 24,38,ID,android,Travellers,
317827580076,Female,Medium,18 - 24,1059,ID,android,player,
317827580084,Male,Low,18 - 24,258,ID,android,casual,
317827580086,Male,Low,25 - 34,5,NP,android,casual,
317827580087,Male,High,25 - 34,18,TH,iOS,casual,
317827580108,Female,Medium,25 - 34,383,ID,android,player,
317827580124,Female,Low,25 - 34,154,PH,android,casual,
317827580136,Female,Low,35 - 44,1,ID,android,Mobile Enthusiasts,
317827580164,Male,Medium,< 18,1,PH,android,Social Media Fans,
317827580168,Male,Low,25 - 34,284,ID,android,Social Media Fans,
317827580206,Female,Medium,< 18,135,PH,android,Social Media Fans,
317827580228,Female,Medium,25 - 34,0,ID,android,casual,
317827580243,Male,Medium,55+,3,ID,android,Social Media Fans,
317827580283,Male,Medium,< 18,2210,MY,android,player,
317827580302,Male,Medium,35 - 44,61,ID,android,Social Media Fans,
317827580306,Female,Medium,18 - 24,124,PH,android,casual,
317827580356,Male,Low,18 - 24,1,PH,android,casual,
317827580369,Female,Low,18 - 24,461,PH,android,casual,
317827580382,Female,Low,25 - 34,131,ID,android,Social Media Fans,
317827580389,Female,Low,< 18,205,NP,android,Social Media Fans,
326417514553,Male,Medium,25 - 34,14,MY,android,TV Lovers,
326417514558,Female,Medium,18 - 24,915,ID,android,player,
326417514562,Female,Low,25 - 34,21,ID,android,casual,
326417514564,Male,High,18 - 24,10,NP,android,casual,
326417514568,Male,Low,25 - 34,310,ID,android,player,
326417514569,Female,High,25 - 34,0,ID,iOS,Travellers,
326417514571,Male,Low,25 - 34,154,NP,android,casual,
326417514572,Male,Low,25 - 34,210,NP,android,player,
326417514573,Female,Medium,35 - 44,4,NP,android,casual,
326417514574,Male,Medium,18 - 24,102,PH,android,casual,
326417514577,Female,Low,18 - 24,99,ID,android,casual,
326417514578,Female,Medium,25 - 34,44,NP,android,casual,
326417514579,Male,Low,18 - 24,601,PH,android,casual,
326417514580,Male,Medium,35 - 44,335,NP,android,casual,
326417514581,Female,Medium,18 - 24,72,PH,android,casual,
326417514582,Female,Low,25 - 34,1445,ID,android,addict,
326417514585,Male,Low,25 - 34,0,ID,android,player,
326417514591,Male,Low,25 - 34,0,PH,android,casual,
326417514593,Female,Medium,< 18,27,ID,android,casual,
326417514597,Female,Low,35 - 44,1,NP,android,casual,
326417514600,Female,Medium,< 18,15,MY,android,casual,
326417514602,Female,Medium,25 - 34,0,MM,android,casual,
326417514609,Male,Low,18 - 24,230,ID,android,casual,
326417514613,Female,Low,25 - 34,0,PH,android,casual,
326417514615,Male,Low,35 - 44,22,MY,android,casual,
326417514618,Female,Medium,25 - 34,326,PH,android,addict,
326417514629,Female,Medium,35 - 44,1,ID,android,casual,
326417514632,Female,Low,18 - 24,1,PH,android,Mobile Enthusiasts,
326417514643,Female,Low,18 - 24,2,MY,android,casual,
326417514664,Male,Low,25 - 34,1195,PH,android,player,
326417514665,Female,High,25 - 34,118,ID,iOS,casual,
326417514672,Female,Medium,25 - 34,364,PH,web,player,
326417514675,Male,Medium,25 - 34,0,PH,android,casual,
326417514678,Male,Low,25 - 34,230,PH,android,casual,
326417514682,Male,Medium,18 - 24,83,PH,android,casual,
326417514684,Female,Medium,25 - 34,120,ID,android,casual,
326417514703,Female,Medium,18 - 24,217,ID,android,casual,
326417514731,Male,Medium,18 - 24,2909,MY,android,addict,
326417514743,Female,Low,18 - 24,300,NP,android,player,
326417514767,Male,High,35 - 44,98,TH,iOS,Social Media Fans,
326417514772,Male,Medium,18 - 24,140,ID,android,Social Media Fans,
326417514787,Female,Medium,< 18,2,ID,android,casual,
326417514823,Female,Medium,< 18,366,PH,android,player,
326417514824,Female,Medium,25 - 34,2368,ID,android,addict,
326417514845,Male,Low,25 - 34,198,NP,android,Social Media Fans,
326417514852,Female,Low,18 - 24,25,ID,android,Social Media Fans,
326417514861,Female,Medium,18 - 24,0,ID,android,Social Media Fans,
326417514881,Male,Low,18 - 24,149,ID,android,casual,
326417514889,Male,High,25 - 34,73,ID,android,casual,
326417514894,Female,Low,< 18,760,MY,android,player,
326417514902,Male,Low,18 - 24,123,BD,android,Social Media Fans,
326417514903,Male,Low,25 - 34,15,PH,android,casual,
326417514910,Female,Low,< 18,1,BD,android,Social Media Fans,
326417514920,Female,Medium,25 - 34,5285,MY,android,addict,
326417514943,Male,High,25 - 34,5,PH,android,casual,
326417514973,Female,Medium,18 - 24,94,ID,android,Movies Lovers,
326417514975,Male,Medium,25 - 34,0,ID,android,Mobile Enthusiasts,
326417514993,Female,Low,35 - 44,325,ID,android,casual,
326417515022,Female,Low,18 - 24,80,PH,android,Social Media Fans,
326417515030,Female,Medium,25 - 34,0,ID,android,Social Media Fans,
326417515048,Male,Medium,25 - 34,212,ID,android,Social Media Fans,
335007449160,Female,Medium,25 - 34,912,ID,android,player,
335007449168,Male,Low,25 - 34,5,NP,android,casual,
335007449169,Female,Low,18 - 24,167,PH,android,casual,
335007449170,Male,Medium,25 - 34,68,ID,android,casual,
335007449172,Female,Low,25 - 34,307,NP,android,casual,
335007449176,Male,High,35 - 44,1705,ID,iOS,addict,
335007449177,Female,Medium,< 18,122,PH,android,casual,
335007449184,Female,Medium,25 - 34,127,MY,android,player,
335007449186,Male,Medium,25 - 34,473,ID,android,player,
335007449189,Female,Medium,25 - 34,91,MY,android,casual,
335007449193,Male,Medium,25 - 34,0,NP,android,casual,
335007449208,Female,Medium,55+,8,ID,android,player,
335007449214,Female,Low,25 - 34,590,ID,android,player,
335007449217,Male,Low,25 - 34,3,PH,android,casual,
335007449224,Female,Medium,25 - 34,35,PH,android,casual,
335007449235,Female,Low,< 18,465,NP,android,casual,
335007449240,Female,High,25 - 34,0,KH,iOS,casual,
335007449248,Female,Medium,45 - 54,1,MY,iOS,casual,
335007449249,Male,Medium,35 - 44,0,MY,android,casual,
335007449254,Male,Medium,25 - 34,0,PH,android,casual,
335007449255,Female,Medium,25 - 34,102,ID,android,player,
335007449262,Male,High,< 18,569,NP,iOS,casual,
335007449269,Female,Low,< 18,547,PH,android,casual,
335007449271,Female,Low,18 - 24,389,NP,android,casual,
335007449283,Female,High,18 - 24,315,PH,iOS,player,
335007449284,Male,Low,25 - 34,0,NP,android,casual,
335007449289,Female,Medium,25 - 34,840,ID,android,player,
335007449293,Female,Medium,18 - 24,0,ID,android,casual,
335007449309,Female,Medium,18 - 24,17,ID,android,casual,
335007449312,Female,High,25 - 34,209,TH,iOS,player,
335007449355,Female,Medium,25 - 34,210,NP,android,casual,
335007449371,Female,Medium,25 - 34,833,ID,android,player,
335007449492,Female,Low,18 - 24,0,MY,android,Social Media Fans,
335007449500,Female,Low,25 - 34,10,PH,android,Social Media Fans,
335007449507,Male,Low,18 - 24,361,ID,android,Social Media Fans,
335007449509,Female,Low,35 - 44,304,ID,android,Travellers,
335007449530,Female,Medium,25 - 34,2,PH,android,Social Media Fans,
335007449531,Female,Medium,< 18,580,PH,android,player,
335007449540,Female,Medium,18 - 24,385,PH,android,Social Media Fans,
335007449640,Male,Low,25 - 34,13,ID,android,News Junkies & Avid Readers,
